"transactiondateutc","uniqueid","itinerary","first_element","last_element","onewayorreturn"
"2019-11-16 17:17:08.063000",d9612b53-8208-ea11-a822-e453a8e76766,STN-DXB-LOS-DXB-LGW,STN,LGW,Return
"2019-03-20 13:57:37.487000","7b2912f4-fe4a-e911-a820-a7f2c9e35195",STR-SVO-MCX-SVO-STR,STR,STR,One Way
"2019-05-04 21:03:57.250000","9b163bfb-966e-e911-a821-8111ee911e19",CKY-CDG-CKY-CDG-LYS-CDG,CKY,CDG,Return
"2019-07-13 09:53:36.453000","7bf42cef-3aa5-e911-a821-8111ee911e19",DEL-TRV-DEL-FRA-DEL-FRA,DEL,FRA,Return
"2019-05-13 05:47:37.657000",b9deaf76-2975-e911-a821-8111ee911e19,EWR-DEL-EWR-DEL-PAT-DEL,EWR,DEL,Return
"2019-09-05 20:23:07.347000",b8e1bdd2-01d0-e911-a821-8111ee911e19,FBM-NBO-FBM-NBO-DAR-NBO,FBM,NBO,Return
"2019-12-17 23:10:07.000000",b074b232-0921-ea11-a822-e453a8e76766,FRA-CAN-FRA-CAN-BKK-CAN,FRA,CAN,Return
"2019-06-16 17:22:20.257000","0b0c5720-4290-e911-a821-8111ee911e19",GVA-ADD-GVA-ADD-DIR-ADD,GVA,ADD,Return
"2019-02-23 04:13:42.140000","64901f41-0837-e911-a820-a7f2c9e35195",IAD-NRT-CGK-NRT-ORD-DCA,IAD,DCA,Return
"2019-10-12 03:12:39.907000",e9620d00-85ec-e911-a822-e453a8e76766,JFK-FRA-IST-GVA-YUL-LGA,JFK,LGA,Return
"2019-02-22 20:26:08.493000",c8e3a3ed-c636-e911-a820-a7f2c9e35195,JFK-GVA-BRU-FCO-YYZ-LGA,JFK,LGA,Return
"2019-11-14 04:57:59.603000","5e39582b-8206-ea11-a822-e453a8e76766",JFK-LAX-MEL-SYD-DFW-LGA,JFK,LGA,Return
"2019-01-15 02:57:03.283000",fcd6f613-5818-e911-a820-a7f2c9e35195,JFK-PEK-NRT-HND-PEK-EWR,JFK,EWR,Return
"2019-12-15 19:44:53.917000","82937935-5a1f-ea11-a822-e453a8e76766",LAX-XMN-LAX-XMN-DPS-XMN,LAX,XMN,Return
"2019-01-22 13:59:07.203000","9e152bb7-341e-e911-a820-a7f2c9e35195",LHR-CAN-LHR-CAN-DPS-CAN,LHR,CAN,Return
"2019-02-01 22:45:29.473000","7c6cc0e9-5926-e911-a820-a7f2c9e35195",MRU-RUH-MRU-RUH-LHR-RUH,MRU,RUH,Return
"2019-02-06 02:07:00.940000","44755aba-9a29-e911-a820-a7f2c9e35195",RUH-MRU-RUH-CDG-RUH-CDG,RUH,CDG,Return
"2019-07-04 12:20:01.983000","07632be2-3c9e-e911-a821-8111ee911e19",ZRH-MCT-ZRH-LHR-ZRH-LHR,ZRH,LHR,Return
"2019-08-06 15:33:18.920000","2e0fdf5c-46b8-e911-a821-8111ee911e19",BAH-TBS-BKK-BAH-TBS-BAH-BKK,BAH,BKK,Return
"2019-12-16 09:42:35.833000",a997f33d-cf1f-ea11-a822-e453a8e76766,CEB-DXB-VCE-DXB-CEB-DXB-VCE,CEB,VCE,Return
"2019-07-28 11:40:36.267000","515e615b-13b1-e911-a821-8111ee911e19",CGK-JED-AHB-JED-CGK-JED-AHB,CGK,AHB,Return
"2019-02-06 22:17:58.593000","56c289e8-432a-e911-a820-a7f2c9e35195",CMB-JED-GVA-JED-CMB-JED-GVA,CMB,GVA,Return
"2019-08-02 22:48:44.563000","9900c684-5eb5-e911-a821-8111ee911e19",CMN-TNG-MRS-CMN-TNG-CMN-MRS,CMN,MRS,Return
"2019-07-29 21:36:08.627000",a66fe6b6-2fb2-e911-a821-8111ee911e19,DXB-CHC-HAM-DXB-AKL-DXB-HAM,DXB,HAM,Return
"2019-07-08 18:33:06.423000","75f1f2ac-95a1-e911-a821-8111ee911e19",HKG-DXB-FRA-DXB-HKG-DXB-FRA,HKG,FRA,Return
"2019-06-27 05:32:00.203000","111d6dbb-8398-e911-a821-8111ee911e19",IST-DEL-LAX-IST-DEL-IST-LAX,IST,LAX,Return
"2019-10-07 03:04:38.030000",b057260a-96e8-e911-a822-e453a8e76766,IST-DLA-DUS-IST-DLA-IST-DUS,IST,DUS,Return
"2019-03-06 15:06:13.470000","8aa5f43b-0840-e911-a820-a7f2c9e35195",IST-EBB-DUB-IST-EBB-IST-DUB,IST,DUB,Return
"2019-10-10 14:49:06.640000","07be52f0-53eb-e911-a822-e453a8e76766",IST-EBB-ZNZ-IST-BRE-IST-BRE,IST,BRE,Return
"2019-12-12 22:53:32.117000","59f72a12-191d-ea11-a822-e453a8e76766",KGL-BRU-HAM-BRU-KGL-BRU-HAM,KGL,HAM,Return
"2019-03-13 19:11:49.427000","65d98db3-aa45-e911-a820-a7f2c9e35195",KGL-IST-CGN-IST-KGL-IST-CGN,KGL,CGN,Return
"2019-07-11 19:59:32.453000",bc8b943c-fda3-e911-a821-8111ee911e19,LUN-ADD-FRA-ADD-LUN-ADD-FRA,LUN,FRA,Return
"2019-01-30 23:04:49.203000",d3872049-ca24-e911-a820-a7f2c9e35195,MAD-SAL-TXL-MAD-SAL-MAD-TXL,MAD,TXL,Return
"2019-09-18 10:51:45.237000",fe3a0927-e9d9-e911-a822-e453a8e76766,RUH-CMB-LHR-RUH-CMB-JED-LHR,RUH,LHR,Return
"2019-06-04 08:15:11.517000","47867bb9-8786-e911-a821-8111ee911e19",SAL-MIA-MGA-SAL-MIA-GUA-MGA,SAL,MGA,Return
"2019-03-27 15:26:51.317000",ef23eb97-8b50-e911-a823-bb3187216d89,ZNZ-IST-FRA-IST-ZNZ-IST-FRA,ZNZ,FRA,Return
"2019-12-02 20:24:58.733000","5e0992a5-2815-ea11-a822-e453a8e76766",ZYR-AMS-GYE-AMS-ZYR-GYE-AMS,ZYR,AMS,Return
"2019-07-11 13:29:58.290000","330f74d3-c6a3-e911-a821-8111ee911e19",AMS-MNL-HAJ-AMS-MNL-SIN-AMS-HAJ,AMS,HAJ,Return
"2019-03-26 20:35:47.453000","84ca2294-ed4f-e911-a823-bb3187216d89",CAN-SFO-DEL-CAN-PHX-LAX-CAN-DEL,CAN,DEL,Return
"2019-06-17 20:21:42.373000","030bfa5c-2491-e911-a821-8111ee911e19",MEX-CAN-MEX-TIJ-MEX-CAN-PNH-CAN,MEX,CAN,Return
"2019-07-10 15:08:24.553000",e9c7d166-0ba3-e911-a821-8111ee911e19,PVG-XNN-OTP-VIE-PVG-PEK-ZRH-OTP,PVG,OTP,Return
"2019-07-13 12:01:26.687000",dd930ac6-4ca5-e911-a821-8111ee911e19,BNE-DXB-AMS-DXB-BNE-CNS-BNE-DXB-AMS,BNE,AMS,Return
"2019-02-14 23:44:20.877000",a62b1149-9930-e911-a820-a7f2c9e35195,FRA-CAN-CDG-FRA-CAN-REP-CAN-LHR-CDG,FRA,CDG,Return
"2019-07-04 01:04:14.373000","62ef247a-de9d-e911-a821-8111ee911e19",MAD-SAL-MGA-PTY-MAD-MUC-MAD-SAL-MGA,MAD,MGA,Return
"2019-07-10 23:21:52.063000","10e6fa53-50a3-e911-a821-8111ee911e19",VIE-CAN-CDG-VIE-CAN-DPS-CAN-LHR-CDG,VIE,CDG,Return
"2019-01-23 20:52:16.813000","82505b9e-371f-e911-a820-a7f2c9e35195",ORD-NRT-MNL-NRT-ORD-BUF-ORD-BUF-ORD-HND-MNL,ORD,MNL,Return
"2019-02-03 03:18:51.923000","6e84d047-4927-e911-a820-a7f2c9e35195",AEP-BRC-EZE,AEP,EZE,Return
"2019-05-04 23:11:29.483000","7878d7c9-a86e-e911-a821-8111ee911e19",AMS-SIN-AKL,AMS,AKL,Return
"2019-07-08 12:22:42.313000",ccee24ef-61a1-e911-a821-8111ee911e19,CDG-CMN-ORY,CDG,ORY,Return
"2019-06-25 14:00:23.437000","3d00a668-3897-e911-a821-8111ee911e19",EWR-TLV-JFK,EWR,JFK,Return
"2019-05-18 00:40:17.923000",a60aae5b-ec78-e911-a821-8111ee911e19,EZE-SLA-AEP,EZE,AEP,Return
"2019-01-24 10:16:39.077000","0a38d6f7-a71f-e911-a820-a7f2c9e35195",LGW-HKG-LHR,LGW,LHR,Return
"2019-03-31 11:38:35.000000",d90ba35a-9053-e911-a823-bb3187216d89,LHR-KEF-LGW,LHR,LGW,Return
"2019-08-07 23:02:32.030000",d4d6e249-4eb9-e911-a821-8111ee911e19,LHR-SPU-LGW,LHR,LGW,Return
"2019-10-02 23:00:50.360000","70494254-4fe5-e911-a822-e453a8e76766",ORY-ALG-CDG,ORY,CDG,Return
"2019-05-09 16:58:54.097000","55555d91-6272-e911-a821-8111ee911e19",ORY-CMN-CDG,ORY,CDG,Return
"2019-05-29 01:10:10.627000",f4e77c59-9581-e911-a821-8111ee911e19,ORY-ORN-CDG,ORY,CDG,Return
"2019-02-04 16:48:06.187000","058fa97a-8328-e911-a820-a7f2c9e35195",SAW-FRA-IST,SAW,IST,Return
"2019-08-02 22:25:36.027000","7103a94a-5bb5-e911-a821-8111ee911e19",SEN-CDG-STN,SEN,STN,Return
"2019-12-15 15:26:49.140000","0520ca27-361f-ea11-a822-e453a8e76766",GPS-UIO-GYE-GPS,GPS,GPS,One Way
"2019-04-27 21:05:14.080000",ed93a400-1769-e911-a821-8111ee911e19,JED-PEW-LHR-JED,JED,JED,One Way
"2019-11-30 18:51:39.610000",ffeeb545-8913-ea11-a822-e453a8e76766,SAW-MXP-BLQ-IST,SAW,IST,Return
"2019-01-03 19:09:03.470000",c5767de2-710f-e911-a820-a7f2c9e35195,TUN-CKY-IST-TUN,TUN,TUN,One Way
"2019-06-25 07:48:30.500000",ac9f9e79-0497-e911-a821-8111ee911e19,CAI-NBO-CAI-LXR-CAI,CAI,CAI,One Way
"2019-06-23 01:52:41.093000","53df196c-4095-e911-a821-8111ee911e19",CDG-SVO-DEL-SVO-ORY,CDG,ORY,Return
"2019-01-27 14:19:35.173000","9d58e26b-2522-e911-a820-a7f2c9e35195",DWC-SVO-MIA-SVO-DXB,DWC,DXB,Return
"2019-04-03 02:46:23.030000",f9429084-a155-e911-a823-bb3187216d89,JFK-BRU-EVN-BRU-EWR,JFK,EWR,Return
"2019-04-03 02:43:46.970000","51d34823-a155-e911-a823-bb3187216d89",LGW-IST-EBL-IST-LHR,LGW,LHR,Return
"2019-09-13 21:15:27.657000","4cb84a75-52d6-e911-a822-e453a8e76766",LHR-KEF-YYZ-KEF-LGW,LHR,LGW,Return
"2019-06-24 19:25:50.097000","894bd9b9-9c96-e911-a821-8111ee911e19",LHR-MUC-LCA-ZRH-LCY,LHR,LCY,Return
"2019-01-09 01:30:24.283000",bae66afc-9413-e911-a820-a7f2c9e35195,LHR-WAW-KRK-WAW-LCY,LHR,LCY,Return
"2019-01-10 01:15:14.237000","45d0f608-5c14-e911-a820-a7f2c9e35195",LIN-MAD-HAV-MAD-MXP,LIN,MXP,Return
"2019-07-01 22:54:09.093000","7d58b2f9-399c-e911-a821-8111ee911e19",AMM-KUL-AMM-CDG-AMM-CDG,AMM,CDG,Return
"2019-08-04 03:55:54.093000",a0bfc49b-52b6-e911-a821-8111ee911e19,DCA-BOS-DXB-HYD-DXB-IAD,DCA,IAD,Return
"2019-11-12 12:34:54.763000","04b338ac-2f05-ea11-a822-e453a8e76766",GVA-ADD-GVA-ADD-JNB-ADD,GVA,ADD,Return
"2019-07-22 13:40:01.500000",dbf31d0d-6dac-e911-a821-8111ee911e19,IST-CMB-IST-MAD-IST-MAD,IST,MAD,Return
"2019-11-07 23:11:26.000000",ed284dc0-9a01-ea11-a822-e453a8e76766,MAD-COR-MAD-FRA-MAD-FRA,MAD,FRA,Return
"2019-09-14 09:56:34.703000","7a013cc9-bcd6-e911-a822-e453a8e76766",WDH-AMS-WDH-AMS-DUS-AMS,WDH,AMS,Return
"2019-06-15 18:46:13.030000","0ca41eb3-848f-e911-a821-8111ee911e19",ANU-SXM-LGW-ANU-SXM-ANU-LGW,ANU,LGW,Return
"2019-08-01 15:55:35.663000","8b7f81a1-5bb4-e911-a821-8111ee911e19",BAH-TBS-BKK-BAH-TBS-BAH-BKK,BAH,BKK,Return
"2019-10-17 22:59:31.633000",eaba3e9c-18f1-e911-a822-e453a8e76766,BBK-JNB-AMS-MUC-JNB-FRA-AMS,BBK,AMS,Return
"2019-06-14 10:19:05.457000","2f089daf-748e-e911-a821-8111ee911e19",CAI-NBO-SXF-CAI-NBO-CAI-SXF,CAI,SXF,Return
"2019-11-02 14:32:59.297000","671f6c81-64fd-e911-a822-e453a8e76766",CEB-DXB-HAM-DXB-CEB-DXB-HAM,CEB,HAM,Return
"2019-12-29 22:24:07.637000","8a09e5c2-702a-ea11-a822-e453a8e76766",DLC-XMN-AMS-XMN-DLC-XMN-AMS,DLC,AMS,Return
"2019-03-27 23:05:02.343000",bfe14195-cb50-e911-a823-bb3187216d89,IST-FIH-BRU-IST-FIH-IST-BRU,IST,BRU,Return
"2019-10-14 01:31:46.937000",b4f84e3a-09ee-e911-a822-e453a8e76766,LGK-DOH-MUC-DOH-SIN-DOH-MUC,LGK,MUC,Return
"2019-08-13 23:48:50.147000","8e6a21c0-0bbe-e911-a821-8111ee911e19",LUN-ADD-FRA-ADD-LUN-ADD-FRA,LUN,FRA,Return
"2019-01-16 14:39:16.657000","2af0265a-8319-e911-a820-a7f2c9e35195",MRU-RUH-CDG-JED-MRU-RUH-CDG,MRU,CDG,Return
"2019-06-05 21:15:27.577000",fd3174e0-bd87-e911-a821-8111ee911e19,MRU-RUH-LHR-JED-MRU-RUH-LHR,MRU,LHR,Return
"2019-10-23 14:55:38.233000",cf951e04-8cf5-e911-a822-e453a8e76766,NBO-ZRH-LHR-ZRH-NBO-ZRH-LHR,NBO,LHR,Return
"2019-11-17 11:32:27.097000",c223aac7-1409-ea11-a822-e453a8e76766,OSL-ALF-SXF-OSL-ALF-OSL-SXF,OSL,SXF,Return
"2019-04-15 03:19:35.767000","2a775725-145f-e911-a821-8111ee911e19",PEK-KHI-SFO-PEK-KHI-PEK-SFO,PEK,SFO,Return
"2019-10-02 21:39:11.583000",ccbb06eb-43e5-e911-a822-e453a8e76766,ADD-YYZ-YMM-YYZ-ADD-JNB-ADD-YYZ-YMM,ADD,YMM,Return
"2019-01-07 19:22:57.203000",e68af27c-9812-e911-a820-a7f2c9e35195,CAN-LHR-CDG-AMS-CAN-DPS-CAN-LHR-CDG,CAN,CDG,Return
"2019-09-03 22:06:32.670000",e332e3ee-7dce-e911-a821-8111ee911e19,ADD-ORD-SEA-ORD-ADD-JRO-DAR-ADD-ORD-SEA,ADD,SEA,Return
"2019-10-20 22:37:15.243000",dff73a04-71f3-e911-a822-e453a8e76766,ZRH-DAR-JRO-DAR-JFK-ZRH-DAR-JRO-DAR-ZRH-JFK,ZRH,JFK,Return
"2019-04-20 03:42:10.203000","47246220-0563-e911-a821-8111ee911e19",HND-SIN-NRT,HND,NRT,Return
"2019-01-30 19:20:27.987000",c01249f1-aa24-e911-a820-a7f2c9e35195,LGW-DXB-LHR,LGW,LHR,Return
"2019-06-11 22:18:22.970000","794349ad-7d8c-e911-a821-8111ee911e19",LIN-MLA-MXP,LIN,MXP,Return
"2019-09-23 07:32:54.640000","7aff4d34-bbdd-e911-a822-e453a8e76766",MEX-ZIH-TLC,MEX,TLC,Return
"2019-09-11 15:29:57.860000","3f0ceddc-8fd4-e911-a822-e453a8e76766",ORY-ALG-CDG,ORY,CDG,Return
"2019-12-30 19:33:16.610000",fb791a11-222b-ea11-a822-e453a8e76766,ORY-BSK-CDG,ORY,CDG,Return
"2019-10-21 02:57:28.300000","0066715e-95f3-e911-a822-e453a8e76766",EWR-TLV-ZRH-JFK,EWR,JFK,Return
"2019-03-13 03:33:56.563000","7fa2c1ae-2745-e911-a820-a7f2c9e35195",JFK-WAW-RZE-EWR,JFK,EWR,Return
"2019-02-02 05:07:38.127000","0b23364f-8f26-e911-a820-a7f2c9e35195",DCA-SFO-SYD-SFO-IAD,DCA,IAD,Return
"2019-08-27 22:23:41.657000","03c2fd27-00c9-e911-a821-8111ee911e19",EWR-ZRH-FCO-YUL-LGA,EWR,LGA,Return
"2019-04-30 09:53:13.343000",e85d509e-146b-e911-a821-8111ee911e19,HND-DOH-BUD-DOH-NRT,HND,NRT,Return
"2019-04-10 02:07:11.563000",c79e562f-1c5b-e911-a821-8111ee911e19,LGW-DOH-CGK-DOH-LHR,LGW,LHR,Return
"2019-05-24 13:49:17.990000",b4cf0090-117e-e911-a821-8111ee911e19,LGW-DOH-PEW-DOH-LHR,LGW,LHR,Return
"2019-07-11 01:03:47.453000","18028b94-5ea3-e911-a821-8111ee911e19",LHR-AMS-ACC-AMS-LCY,LHR,LCY,Return
"2019-02-04 20:12:12.877000","8d105801-a028-e911-a820-a7f2c9e35195",MRU-KUL-MRU-RUN-MRU-RUN,MRU,RUN,Return
"2019-08-16 02:01:54.203000","1b10bfa8-b0bf-e911-a821-8111ee911e19",AMS-DAR-LHR-AMS-DAR-AMS-LHR,AMS,LHR,Return
"2019-11-04 00:23:31.417000",c35f2429-80fe-e911-a822-e453a8e76766,AMS-WDH-AMS-DUS-AMS-CDG-DUS,AMS,DUS,Return
"2019-03-04 13:24:33.877000","423556b3-673e-e911-a820-a7f2c9e35195",CEB-DXB-ZVJ-DXB-CEB-DXB-ZVJ,CEB,ZVJ,Return
"2019-11-01 08:52:55.687000","1ebc13d9-6bfc-e911-a822-e453a8e76766",DAR-NBO-LUN-NBO-DAR-NBO-LUN,DAR,LUN,Return
"2019-05-26 20:39:38.143000","791ee635-dd7f-e911-a821-8111ee911e19",DSS-IST-DUS-IST-DSS-IST-DUS,DSS,DUS,Return
"2019-05-02 00:17:38.343000",aa1d4b89-566c-e911-a821-8111ee911e19,ZNZ-IST-FRA-IST-ZNZ-IST-FRA,ZNZ,FRA,Return
"2019-06-02 20:35:53.187000","494a44dd-5c85-e911-a821-8111ee911e19",AMS-CUR-AMS,AMS,AMS,One Way
"2019-09-09 00:40:42.407000","631c2d48-81d2-e911-a821-8111ee911e19",CDG-TLM-ORY,CDG,ORY,Return
"2019-10-02 21:44:51.660000","8ad203b4-44e5-e911-a822-e453a8e76766",LGW-TUN-LHR,LGW,LHR,Return
"2019-09-06 23:17:42.687000","0fac0261-e3d0-e911-a821-8111ee911e19",STN-DXB-LGW,STN,LGW,Return
"2019-01-12 14:32:40.820000","5c1c5dc1-5d16-e911-a820-a7f2c9e35195",EWR-MSP-LAS-SLC-JFK,EWR,JFK,Return
"2019-01-30 23:27:45.563000","3860db7e-cd24-e911-a820-a7f2c9e35195",LGW-IST-ISU-IST-LHR,LGW,LHR,Return
"2019-11-27 13:17:35.207000","3a14261b-ff10-ea11-a822-e453a8e76766",MXP-DOH-CMB-LHR-LIN,MXP,LIN,Return
"2019-11-13 02:38:23.767000","0e92947f-a505-ea11-a822-e453a8e76766",LGW-IST-IKA-MHD-IST-LHR,LGW,LHR,Return
"2019-01-06 23:55:49.737000","250d9871-f511-e911-a820-a7f2c9e35195",DXB-CMB-AMS-DXB-CMB-DXB-AMS,DXB,AMS,Return
"2019-06-21 11:14:24.470000","681a4392-fc93-e911-a821-8111ee911e19",HKG-ADD-SIN-PER-HKG-ADD-BJM-ADD-SIN,HKG,SIN,Return
"2019-08-05 10:15:12.057000","641008c3-50b7-e911-a821-8111ee911e19",EWR-PTY-JFK,EWR,JFK,Return
"2019-02-19 13:20:49.447000",a1c15a01-3034-e911-a820-a7f2c9e35195,DEL-SXR-PNQ-DEL,DEL,DEL,One Way
"2019-06-06 14:47:10.607000",d85785cc-5088-e911-a821-8111ee911e19,DCA-IAH-SAP-IAH-IAD,DCA,IAD,Return
"2019-07-16 01:50:34.950000","156e20f0-52a7-e911-a821-8111ee911e19",DTW-AMM-DTW-AMM-JED-AMM,DTW,AMM,Return
"2019-10-12 05:14:15.377000","555a82fc-95ec-e911-a822-e453a8e76766",DXB-CMB-PRG-DXB-CMB-DXB-PRG,DXB,PRG,Return
"2019-06-07 13:57:37.753000",bd97470f-1389-e911-a821-8111ee911e19,NBO-NLA-AMS-NBO-NLA-NBO-AMS,NBO,AMS,Return
"2019-07-10 07:48:57.953000",fed76106-cea2-e911-a821-8111ee911e19,DTW-AMM-DTW-AMM-JED-AMM,DTW,AMM,Return
"2019-10-29 19:22:54.590000","60f1925b-68fa-e911-a822-e453a8e76766",JRO-AMS-JRO-ZNZ-ARK,JRO,ARK,Return
